"","logFC","logCPM","F","PValue","FDR"
"TMEM241",1.20516307940596,1.99127285242926,9.67379661598344,0.00406288273263436,0.0255927853802521
"OR13C9",3.25388328482168,-1.1813382738306,9.67378847582796,0.00406289630972185,0.0255927853802521
"RBFOX2",2.35636648976504,1.95929644681347,9.6734499706984,0.00406346095084107,0.0255927853802521
"LINC01612",3.22497503493836,-0.983596000805735,9.67233578763211,0.00406532005398587,0.0255978954224044
"KLHL31",2.83171628831485,0.433580910663592,9.67143069420056,0.00406683094976545,0.0256008108564081
"MRPS21",-0.782494390841093,3.64802567931697,9.67068106074229,0.00406808279076805,0.0256020944516368
"LINC00312",3.36961553231242,0.169170787586531,9.66996226847029,0.00406928351925617,0.0256030557967931
"ABCB9",1.87549640104296,1.72236712636649,9.66774872662432,0.00407298359961346,0.0256153491020729
"C12orf76",0.862264348915617,2.87662948946065,9.6675390116778,0.00407333434004148,0.0256153491020729
"NKX2_5",3.29638450607047,-0.903454608595903,9.66654483144531,0.00407499751275857,0.0256167727873926
"LOC101929592",2.22640060213849,0.000522630898234663,9.66615025591003,0.00407565780461688,0.0256167727873926
"SHOC2",-1.01859479551146,6.71112749315214,9.66519802194501,0.00407725177038561,0.0256202001034699
"LOC102724050",1.48619233911586,1.24449541556155,9.66370139954177,0.0040797583592134,0.0256293588259045
"NPHP3_AS1",3.15889658501903,0.259354131786285,9.6623023204353,0.00408210308277725,0.0256312340653362
"G3BP1",-0.899426110658703,5.4744077153496,9.66226948521092,0.00408215812894515,0.0256312340653362
"CACNA1I",1.33015297470844,4.0286053728322,9.66164556245464,0.00408320424797546,0.0256312340653362
"SBNO1",-0.561235710309202,6.24391635010625,9.66082625395486,0.00408457840563884,0.0256332738320479
"LINC_ROR",3.39771829328514,0.679348021716318,9.65946548973869,0.00408686180407148,0.0256346303031213
"BLACE",3.25298049106091,0.856784144760981,9.65915990405647,0.0040873747742429,0.0256346303031213
"ZYG11B",-0.766674496281029,4.76764625254722,9.65833544629239,0.00408875909341654,0.0256346303031213
"ZNF534",2.90252720705752,0.267816317590123,9.65819698961065,0.00408899162094322,0.0256346303031213
"TMEM95",3.25505897109701,0.660207417432997,9.65586333018413,0.00409291297248018,0.0256389158413582
"LSP1P3",3.04135592156352,-1.54136780657012,9.65563515366159,0.00409329660525932,0.0256389158413582
"CDRT1",2.65436210387751,0.978893723902516,9.65535439934132,0.0040937686902182,0.0256389158413582
"DPP10_AS3",3.16385647028169,-1.43062377695968,9.6550463971705,0.00409428665965955,0.0256389158413582
"EXOSC1",-0.76243681030714,4.39487681434208,9.65466841072136,0.0040949224187704,0.0256389158413582
"HS3ST2",3.47952189012103,-0.509805568898804,9.65162939049752,0.00410003780886649,0.0256632073370055
"CMTM6",-1.55891295711372,6.83352765917355,9.65097694446898,0.00410113692840114,0.0256632073370055
